TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-06 05:11:55","Paint Inspection",TPD286,PAINT
"2017-03-06 05:36:09","STVMS Tracking Top Station",SLP187,"Top Station"
"2017-03-06 05:36:14","STVMS Tracking Top Station",SGN329,"Top Station"
"2017-03-06 05:40:50","Assembly Line Tracker",SGN329,"Pool 60 Start"
"2017-03-06 05:40:51","Assembly Line Tracker",SLP187,"Pool 60 Start"
"2017-03-06 06:36:20","Cab call scan",TGJ401,"A Line"
"2017-03-06 06:37:52","Cab Conveyer",TFU306,"Cab Upload 2"
"2017-03-06 06:37:52","Cab Conveyor / Monorail",TFU306,"Cab Upload"
"2017-03-06 06:40:00","OMT Offline Tracking",EMV512,"Enter Offline"
"2017-03-06 06:40:00","OMT Offline Tracking",EMV512,Sold
"2017-03-06 06:41:51","Paint Inspection",KQN543,PAINT
"2017-03-06 06:44:12","Cab Conveyer",LNY482,"Cab Upload 2"
"2017-03-06 06:44:12","Cab Conveyor / Monorail",LNY482,"Cab Upload"
"2017-03-06 06:45:42",U-BOLT,QVS392,"Front U-Bolt"
"2017-03-06 06:46:56","Cab Call Scan",ULN810,"B Line"
"2017-03-06 06:48:24","OMT Offline Tracking",SVK948,"Enter Offline"
"2017-03-06 06:51:41",U-BOLT,HMX073,"Front U-Bolt"
"2017-03-06 06:53:06","Hood Conveyor",CXD285,"Hood Upload"
"2017-03-06 06:53:14","Cab Conveyer",KWT597,"Cab Upload 2"
"2017-03-06 06:53:14","Cab Conveyor / Monorail",KWT597,"Cab Upload"
"2017-03-06 06:53:42","Paint Inspection",XGW598,PAINT
"2017-03-06 06:54:34","Paint Inspection",YDL247,PAINT
"2017-03-06 06:55:50","Assembly Line Tracker",EQK798,"Pool 13 Start"
"2017-03-06 06:56:00","Cab call scan",OIF375,"A Line"
"2017-03-06 06:56:39","Hood Conveyor",BEM390,"Hood Upload"
"2017-03-06 06:57:09",U-BOLT,WDM529,"Front U-Bolt"
"2017-03-06 06:57:34","STVMS Tracking Chassis Start",DFZ024,"Chassis Start"
"2017-03-06 06:59:38","OMT Offline Tracking",XKG621,"Enter Offline"
"2017-03-06 07:00:32","Cab Conveyer",UJB305,"Cab Upload 2"
"2017-03-06 07:00:32","Cab Conveyor / Monorail",UJB305,"Cab Upload"
"2017-03-06 07:00:51","Assembly Line Tracker",GDU671,"Pool 13 Start"
"2017-03-06 07:00:51","Assembly Line Tracker",TGS974,"Pool 13 Start"
"2017-03-06 07:01:27","OMT Offline Tracking",RTW145,"Enter Offline"
"2017-03-06 07:01:27","OMT Offline Tracking",RTW145,Sold
"2017-03-06 07:04:25","Cab Call Scan",FNG604,"B Line"
"2017-03-06 07:05:29",U-BOLT,XSF309,"Front U-Bolt"
"2017-03-06 07:05:50","Assembly Line Tracker",ELI075,"Pool 13 Start"
"2017-03-06 07:09:46","Hood Conveyor",CVE258,"Hood Upload"
"2017-03-06 07:10:05","Cab call scan",NVM832,"A Line"
"2017-03-06 07:10:06","STVMS Tracking Chassis Start",EQK798,"Chassis Start"
"2017-03-06 07:10:09","STVMS Tracking Chassis Start",TGS974,"Chassis Start"
"2017-03-06 07:10:11","STVMS Tracking Chassis Start",GDU671,"Chassis Start"
"2017-03-06 07:10:14","STVMS Tracking Chassis Start",ELI075,"Chassis Start"
"2017-03-06 07:11:15","Cab Conveyer",TGJ401,"Cab Upload 2"
"2017-03-06 07:11:15","Cab Conveyor / Monorail",TGJ401,"Cab Upload"
"2017-03-06 07:11:35",U-BOLT,GMS924,"Front U-Bolt"
"2017-03-06 07:13:03","OMT Offline Tracking",KIM819,"Enter Offline"
"2017-03-06 07:14:05","OMT Offline Tracking",UFV140,"Enter Offline"
"2017-03-06 07:15:03","Cab Conveyer",ULN810,"Cab Upload 2"
"2017-03-06 07:15:03","Cab Conveyor / Monorail",ULN810,"Cab Upload"
"2017-03-06 07:15:50","Assembly Line Tracker",PEK163,"Pool 13 Start"
"2017-03-06 07:17:28","Hood Conveyor",RCF947,"Hood Upload"
"2017-03-06 07:17:29","Cab Call Scan",YKZ247,"B Line"
"2017-03-06 07:17:34",U-BOLT,ITO673,"Front U-Bolt"
"2017-03-06 07:21:47","Cab Conveyer",OIF375,"Cab Upload 2"
"2017-03-06 07:21:47","Cab Conveyor / Monorail",OIF375,"Cab Upload"
"2017-03-06 07:22:17","OMT Offline Tracking",YTG326,"Enter Offline"
"2017-03-06 07:25:25",U-BOLT,QME682,"Front U-Bolt"
"2017-03-06 07:28:00","OMT Offline Tracking",RZW691,"Enter Offline"
"2017-03-06 07:28:27","Cab Call Scan",JLD084,"B Line"
"2017-03-06 07:33:15","Cab call scan",MBF976,"A Line"
"2017-03-06 07:33:36","Cab Conveyer",FNG604,"Cab Upload 2"
"2017-03-06 07:33:36","Cab Conveyor / Monorail",FNG604,"Cab Upload"
"2017-03-06 07:35:50","Assembly Line Tracker",BEM390,"Pool 13 Start"
"2017-03-06 07:35:51","Assembly Line Tracker",CXD285,"Pool 13 Start"
"2017-03-06 07:35:51","Assembly Line Tracker",SYB619,"Pool 13 Start"
"2017-03-06 07:37:19","Cab Call Scan",JDY852,"B Line"
"2017-03-06 07:40:29","OMT Offline Tracking",FUR610,"Enter Offline"
"2017-03-06 07:42:25","OMT Offline Tracking",GYV645,"Enter Offline"
"2017-03-06 07:42:39","Cab Conveyer",YKZ247,"Cab Upload 2"
"2017-03-06 07:42:39","Cab Conveyor / Monorail",YKZ247,"Cab Upload"
"2017-03-06 07:43:12","Cab call scan",EGK921,"A Line"
"2017-03-06 07:43:55","STVMS Tracking Chassis Start",PEK163,"Chassis Start"
"2017-03-06 07:44:03","STVMS Tracking Chassis Start",SYB619,"Chassis Start"
"2017-03-06 07:44:05","STVMS Tracking Chassis Start",CXD285,"Chassis Start"
"2017-03-06 07:44:08","STVMS Tracking Chassis Start",BEM390,"Chassis Start"
"2017-03-06 07:44:12","STVMS Tracking Chassis Start",CVE258,"Chassis Start"
"2017-03-06 07:45:25","Hood Conveyor",ALP937,"Hood Upload"
"2017-03-06 07:46:18","Cab Conveyer",NVM832,"Cab Upload 2"
"2017-03-06 07:46:18","Cab Conveyor / Monorail",NVM832,"Cab Upload"
"2017-03-06 07:47:05",U-BOLT,SLP187,"Front U-Bolt"
"2017-03-06 07:48:13","Hood Conveyor",CSD174,"Hood Upload"
"2017-03-06 07:50:50","Assembly Line Tracker",ETO603,"Pool 13 Start"
"2017-03-06 07:50:51","Assembly Line Tracker",CVE258,"Pool 13 Start"
"2017-03-06 07:51:45","STVMS Tracking Chassis Start",ETO603,"Chassis Start"
"2017-03-06 07:51:56","Cab Conveyer",MBF976,"Cab Upload 2"
"2017-03-06 07:51:56","Cab Conveyor / Monorail",MBF976,"Cab Upload"
"2017-03-06 07:53:55","Cab call scan",XYI250,"A Line"
"2017-03-06 07:54:29","Paint Inspection",CNZ205,PAINT
"2017-03-06 07:55:26",U-BOLT,SGN329,"Front U-Bolt"
"2017-03-06 07:55:57","Paint Inspection",MQH836,PAINT
"2017-03-06 07:58:19","Hood Conveyor",TPD286,"Hood Upload"
"2017-03-06 07:59:28","Cab Conveyer",JLD084,"Cab Upload 2"
"2017-03-06 07:59:28","Cab Conveyor / Monorail",JLD084,"Cab Upload"
"2017-03-06 07:59:31","OMT Offline Tracking",WMR075,"Enter Offline"
"2017-03-06 08:00:50","Assembly Line Tracker",ALP937,"Pool 13 Start"
"2017-03-06 08:00:51","Assembly Line Tracker",RCF947,"Pool 13 Start"
"2017-03-06 08:01:37","OMT Offline Tracking",YKL520,"Enter Offline"
"2017-03-06 08:02:34","Cab Call Scan",BHK490,"B Line"
"2017-03-06 08:03:53","Hood Conveyor",JYI091,"Hood Upload"
"2017-03-06 08:05:26",U-BOLT,TCS146,"Front U-Bolt"
"2017-03-06 08:07:39","Cab Conveyer",EGK921,"Cab Upload 2"
"2017-03-06 08:07:39","Cab Conveyor / Monorail",EGK921,"Cab Upload"
"2017-03-06 08:09:08","Paint Inspection",HRY673,PAINT
"2017-03-06 08:09:48",U-BOLT,OQA530,"Front U-Bolt"
"2017-03-06 08:10:03","Cab call scan",UYZ958,"A Line"
"2017-03-06 08:10:30","Hood Conveyor",TQL981,"Hood Upload"
"2017-03-06 08:13:58","Cab Conveyer",JDY852,"Cab Upload 2"
"2017-03-06 08:13:58","Cab Conveyor / Monorail",JDY852,"Cab Upload"
"2017-03-06 08:14:05","Paint Inspection",MRI015,PAINT
"2017-03-06 08:14:06","OMT Offline Tracking",KHN863,"Enter Offline"
"2017-03-06 08:14:53","OMT Offline Tracking",QFB620,"Enter Offline"
"2017-03-06 08:15:50","Assembly Line Tracker",CSD174,"Pool 13 Start"
"2017-03-06 08:16:34",U-BOLT,DFZ024,"Front U-Bolt"
"2017-03-06 08:17:37","Cab Call Scan",TNY179,"B Line"
"2017-03-06 08:17:57","Hood Conveyor",KQN543,"Hood Upload"
"2017-03-06 08:19:12","Cab Conveyer",XYI250,"Cab Upload 2"
"2017-03-06 08:19:12","Cab Conveyor / Monorail",XYI250,"Cab Upload"
"2017-03-06 08:21:03","Hood Conveyor",XGW598,"Hood Upload"
"2017-03-06 08:23:43","Cab call scan",PYH561,"A Line"
"2017-03-06 08:25:51","Assembly Line Tracker",JYI091,"Pool 13 Start"
"2017-03-06 08:25:51","Paint Inspection",YGL283,PAINT
"2017-03-06 08:25:51","Assembly Line Tracker",TPD286,"Pool 13 Start"
"2017-03-06 08:25:52",U-BOLT,EQK798,"Front U-Bolt"
"2017-03-06 08:26:47","Cab Call Scan",EPB160,"B Line"
"2017-03-06 08:27:36","OMT Offline Tracking",QMF308,"Enter Offline"
"2017-03-06 08:28:03","Paint Inspection",AKC912,PAINT
"2017-03-06 08:30:43","STVMS Tracking Chassis Start",RCF947,"Chassis Start"
"2017-03-06 08:30:46","STVMS Tracking Chassis Start",ALP937,"Chassis Start"
"2017-03-06 08:30:49","STVMS Tracking Chassis Start",CSD174,"Chassis Start"
"2017-03-06 08:30:52","Assembly Line Tracker",TQL981,"Pool 13 Start"
"2017-03-06 08:30:53","STVMS Tracking Chassis Start",TPD286,"Chassis Start"
"2017-03-06 08:30:58","STVMS Tracking Chassis Start",JYI091,"Chassis Start"
"2017-03-06 08:31:10","Hood Conveyor",YDL247,"Hood Upload"
"2017-03-06 08:31:21",U-BOLT,TGS974,"Front U-Bolt"
"2017-03-06 08:32:31","Hood Conveyor",CNZ205,"Hood Upload"
"2017-03-06 08:33:41","Cab Conveyer",BHK490,"Cab Upload 2"
"2017-03-06 08:33:41","Cab Conveyor / Monorail",BHK490,"Cab Upload"
"2017-03-06 08:36:42","Cab Conveyer",UYZ958,"Cab Upload 2"
"2017-03-06 08:36:42","Cab Conveyor / Monorail",UYZ958,"Cab Upload"
"2017-03-06 08:37:21","Cab call scan",LWK693,"A Line"
"2017-03-06 08:38:45",U-BOLT,GDU671,"Front U-Bolt"
"2017-03-06 08:40:02","OMT Offline Tracking",PSZ241,"Enter Offline"
"2017-03-06 08:40:02","OMT Offline Tracking",PSZ241,Sold
"2017-03-06 08:40:33","Hood Conveyor",MQH836,"Hood Upload"
"2017-03-06 08:42:21","Cab Conveyer",TNY179,"Cab Upload 2"
"2017-03-06 08:42:21","Cab Conveyor / Monorail",TNY179,"Cab Upload"
"2017-03-06 08:42:35","Hood Conveyor",MRI015,"Hood Upload"
"2017-03-06 08:42:58","OMT Offline Tracking",BEC741,"Enter Offline"
"2017-03-06 08:43:31","Cab Call Scan",QVS392,"B Line"
"2017-03-06 08:45:51","Assembly Line Tracker",XGW598,"Pool 13 Start"
"2017-03-06 08:45:52","Assembly Line Tracker",KQN543,"Pool 13 Start"
"2017-03-06 08:45:57","Paint Inspection",IQS845,PAINT
"2017-03-06 08:46:38","Hood Conveyor",HRY673,"Hood Upload"
"2017-03-06 08:47:37",U-BOLT,ELI075,"Front U-Bolt"
"2017-03-06 08:49:27","Cab Conveyer",PYH561,"Cab Upload 2"
"2017-03-06 08:49:27","Cab Conveyor / Monorail",PYH561,"Cab Upload"
"2017-03-06 08:49:29","STVMS Tracking Chassis Start",TQL981,"Chassis Start"
"2017-03-06 08:49:33","STVMS Tracking Chassis Start",KQN543,"Chassis Start"
"2017-03-06 08:49:35","STVMS Tracking Chassis Start",XGW598,"Chassis Start"
"2017-03-06 08:50:50","Hood Conveyor",AKC912,"Hood Upload"
"2017-03-06 08:51:13","Cab call scan",HZD382,"A Line"
"2017-03-06 08:52:50",U-BOLT,PEK163,"Front U-Bolt"
"2017-03-06 08:53:40","Cab Call Scan",WDM529,"B Line"
"2017-03-06 08:57:22","OMT Offline Tracking",TJV623,"Enter Offline"
"2017-03-06 08:58:16","Cab Conveyer",EPB160,"Cab Upload 2"
"2017-03-06 08:58:16","Cab Conveyor / Monorail",EPB160,"Cab Upload"
"2017-03-06 08:58:48","Paint Inspection",DTP539,PAINT
"2017-03-06 09:01:51",U-BOLT,SYB619,"Front U-Bolt"
"2017-03-06 09:04:48","Paint Inspection",IBA235,PAINT
"2017-03-06 09:05:51","Assembly Line Tracker",CNZ205,"Pool 13 Start"
"2017-03-06 09:05:51","Assembly Line Tracker",YDL247,"Pool 13 Start"
"2017-03-06 09:06:14","Cab call scan",XSF309,"A Line"
"2017-03-06 09:08:18",U-BOLT,CXD285,"Front U-Bolt"
"2017-03-06 09:08:28","Cab Conveyer",LWK693,"Cab Upload 2"
"2017-03-06 09:08:28","Cab Conveyor / Monorail",LWK693,"Cab Upload"
"2017-03-06 09:09:28","Paint Inspection",ZYA587,PAINT
"2017-03-06 09:10:51","Assembly Line Tracker",MQH836,"Pool 13 Start"
"2017-03-06 09:12:06","OMT Offline Tracking",DWK315,"Enter Offline"
"2017-03-06 09:13:30","STVMS Tracking Chassis Start",YDL247,"Chassis Start"
"2017-03-06 09:13:34","STVMS Tracking Chassis Start",CNZ205,"Chassis Start"
"2017-03-06 09:13:37","STVMS Tracking Chassis Start",MQH836,"Chassis Start"
"2017-03-06 09:14:05","Hood Conveyor",DTP539,"Hood Upload"
"2017-03-06 09:14:41","Paint Inspection",MBP046,PAINT
"2017-03-06 09:15:11","OMT Offline Tracking",NGC871,"Enter Offline"
"2017-03-06 09:15:30","Cab Call Scan",GMS924,"B Line"
"2017-03-06 09:15:52",U-BOLT,BEM390,"Front U-Bolt"
"2017-03-06 09:15:54","Assembly Line Tracker",MRI015,"Pool 13 Start"
"2017-03-06 09:16:07","Hood Conveyor",IQS845,"Hood Upload"
"2017-03-06 09:17:23","Cab Conveyer",QVS392,"Cab Upload 2"
"2017-03-06 09:17:23","Cab Conveyor / Monorail",QVS392,"Cab Upload"
"2017-03-06 09:20:32","Hood Conveyor",ZYA587,"Hood Upload"
"2017-03-06 09:20:33","STVMS Tracking Chassis Start",MRI015,"Chassis Start"
"2017-03-06 09:20:48","Paint Inspection",BRL042,PAINT
"2017-03-06 09:21:58","Cab call scan",ITO673,"A Line"
"2017-03-06 09:24:55","Hood Conveyor",IBA235,"Hood Upload"
"2017-03-06 09:25:46","Cab Conveyer",WDM529,"Cab Upload 2"
"2017-03-06 09:25:46","Cab Conveyor / Monorail",WDM529,"Cab Upload"
"2017-03-06 09:28:28","Paint Inspection",FHL057,PAINT
"2017-03-06 09:29:11","OMT Offline Tracking",LNY482,"Enter Offline"
"2017-03-06 09:31:13",U-BOLT,ETO603,"Front U-Bolt"
"2017-03-06 09:34:02","Cab Call Scan",QME682,"B Line"
"2017-03-06 09:34:55","Cab Conveyer",HZD382,"Cab Upload 2"
"2017-03-06 09:34:55","Cab Conveyor / Monorail",HZD382,"Cab Upload"
"2017-03-06 09:35:52","Hood Conveyor",MBP046,"Hood Upload"
"2017-03-06 09:35:52","Assembly Line Tracker",AKC912,"Pool 13 Start"
"2017-03-06 09:35:53","Assembly Line Tracker",HRY673,"Pool 13 Start"
"2017-03-06 09:36:02","Paint Inspection",LMN504,PAINT
"2017-03-06 09:36:47","Cab in white conveyer",PMG926,"CIW upload"
"2017-03-06 09:37:14","Cab call scan",YPV702,"A Line"
"2017-03-06 09:39:17",U-BOLT,RCF947,"Front U-Bolt"
"2017-03-06 09:40:53","Cab Conveyer",XSF309,"Cab Upload 2"
"2017-03-06 09:40:53","Cab Conveyor / Monorail",XSF309,"Cab Upload"
"2017-03-06 09:41:45","Cab in white conveyer",GOB710,"CIW upload"
"2017-03-06 09:41:56","Paint Inspection",TPG078,PAINT
"2017-03-06 09:43:25","Hood Conveyor",FHL057,"Hood Upload"
"2017-03-06 09:43:28","OMT Offline Tracking",UJB305,"Enter Offline"
"2017-03-06 09:43:42","OMT Offline Tracking",KWT597,"Enter Offline"
"2017-03-06 09:44:31",U-BOLT,ALP937,"Front U-Bolt"
"2017-03-06 09:47:07","Cab Call Scan",FTO836,"B Line"
"2017-03-06 09:47:35","Hood Conveyor",BRL042,"Hood Upload"
"2017-03-06 09:47:46","Paint Inspection",XPR275,PAINT
"2017-03-06 09:47:48","Cab in white conveyer",QDR380,"CIW upload"
"2017-03-06 09:49:08","Cab Conveyer",GMS924,"Cab Upload 2"
"2017-03-06 09:49:08","Cab Conveyor / Monorail",GMS924,"Cab Upload"
"2017-03-06 09:49:16","OMT Offline Tracking",TFU306,"Enter Offline"
"2017-03-06 09:50:52","Assembly Line Tracker",DTP539,"Pool 13 Start"
"2017-03-06 09:51:29","OMT Offline Tracking",CQO892,"Enter Offline"
"2017-03-06 09:51:56","Cab call scan",SGN329,"A Line"
"2017-03-06 09:53:31","OMT Offline Tracking",TGJ401,"Enter Offline"
