TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-09 10:25:18","Cab Conveyer",YCR723,"Cab Upload 2"
"2017-03-09 10:25:18","Cab Conveyor / Monorail",YCR723,"Cab Upload"
"2017-03-09 10:26:16","Cab call scan",MPO083,"A Line"
"2017-03-09 10:27:05",U-BOLT,QLV652,"Front U-Bolt"
"2017-03-09 10:27:18","Paint Inspection",LPU731,PAINT
"2017-03-09 10:29:41","Hood Conveyor",LPU731,"Hood Upload"
"2017-03-09 10:30:03","Cab in white conveyer",JNM860,"CIW upload"
"2017-03-09 10:30:17","Cab Conveyer",AHN391,"Cab Upload 2"
"2017-03-09 10:30:17","Cab Conveyor / Monorail",AHN391,"Cab Upload"
"2017-03-09 10:30:51","Assembly Line Tracker",VFX591,"Pool 13 Start"
"2017-03-09 10:31:25",U-BOLT,QLV652,"Rear U-Bolt"
"2017-03-09 10:31:34","OMT Offline Tracking",MPE786,"Enter Offline"
"2017-03-09 10:31:37","Paint Inspection",SFZ186,PAINT
"2017-03-09 10:32:27","STVMS Tracking Chassis Start",EPR018,"Chassis Start"
"2017-03-09 10:32:31","STVMS Tracking Chassis Start",DPA037,"Chassis Start"
"2017-03-09 10:32:34","STVMS Tracking Chassis Start",OQS570,"Chassis Start"
"2017-03-09 10:34:21",U-BOLT,ADQ781,"Front U-Bolt"
"2017-03-09 10:35:18","Cab Conveyer",EBL860,"Cab Upload 2"
"2017-03-09 10:35:18","Cab Conveyor / Monorail",EBL860,"Cab Upload"
"2017-03-09 10:35:27","Hood Conveyor",SFZ186,"Hood Upload"
"2017-03-09 10:36:50","OMT Offline Tracking",OWH831,"Enter Offline"
"2017-03-09 10:39:55","Cab Call Scan",AGU058,"B Line"
"2017-03-09 10:40:24","Cab call scan",SPI314,"A Line"
"2017-03-09 10:40:45","OMT Offline Tracking",JBC439,"Enter Offline"
"2017-03-09 10:41:14","Paint Inspection",XSZ543,PAINT
"2017-03-09 10:41:20",U-BOLT,EQD264,"Front U-Bolt"
"2017-03-09 10:43:30","STVMS Tracking Top Station",YCU023,"Top Station"
"2017-03-09 10:44:33","STVMS Tracking Top Station",FTI824,"Top Station"
"2017-03-09 10:45:27","STVMS Tracking Top Station",QLV652,"Top Station"
"2017-03-09 10:45:33","STVMS Tracking Top Station",ADQ781,"Top Station"
"2017-03-09 10:45:39","STVMS Tracking Top Station",EQD264,"Top Station"
"2017-03-09 10:45:48","STVMS Tracking Top Station",GJK683,"Top Station"
"2017-03-09 10:45:51","Assembly Line Tracker",GJK683,"Pool 60 Start"
"2017-03-09 10:45:52","Assembly Line Tracker",EQD264,"Pool 60 Start"
"2017-03-09 10:45:53","Assembly Line Tracker",ADQ781,"Pool 60 Start"
"2017-03-09 10:45:55","Assembly Line Tracker",QLV652,"Pool 60 Start"
"2017-03-09 10:45:56","Assembly Line Tracker",FTI824,"Pool 60 Start"
"2017-03-09 10:45:56","STVMS Tracking Top Station",HMS840,"Top Station"
"2017-03-09 10:45:57","Assembly Line Tracker",YCU023,"Pool 60 Start"
"2017-03-09 10:45:58","Assembly Line Tracker",HMS840,"Pool 60 Start"
"2017-03-09 10:46:02","STVMS Tracking Top Station",RBT219,"Top Station"
"2017-03-09 10:46:11","STVMS Tracking Top Station",YXF326,"Top Station"
"2017-03-09 10:46:17","STVMS Tracking Top Station",YKN950,"Top Station"
"2017-03-09 10:46:21","STVMS Tracking Top Station",IXT460,"Top Station"
"2017-03-09 10:46:29","STVMS Tracking Top Station",DJZ516,"Top Station"
"2017-03-09 10:46:33","STVMS Tracking Top Station",SPF970,"Top Station"
"2017-03-09 10:46:38","STVMS Tracking Top Station",JYZ708,"Top Station"
"2017-03-09 10:46:42","STVMS Tracking Top Station",KLN307,"Top Station"
"2017-03-09 10:50:51","Assembly Line Tracker",OQS570,"Pool 13 Start"
"2017-03-09 10:50:53","Assembly Line Tracker",KLN307,"Pool 60 Start"
"2017-03-09 10:50:54","Assembly Line Tracker",DPA037,"Pool 13 Start"
"2017-03-09 10:50:55","Assembly Line Tracker",EPR018,"Pool 13 Start"
"2017-03-09 10:50:56","Assembly Line Tracker",JYZ708,"Pool 60 Start"
"2017-03-09 10:50:57","Assembly Line Tracker",SPF970,"Pool 60 Start"
"2017-03-09 10:50:59","Assembly Line Tracker",DJZ516,"Pool 60 Start"
"2017-03-09 10:51:00","Assembly Line Tracker",IXT460,"Pool 60 Start"
"2017-03-09 10:51:01","Assembly Line Tracker",YKN950,"Pool 60 Start"
"2017-03-09 10:51:02","Assembly Line Tracker",YXF326,"Pool 60 Start"
"2017-03-09 10:51:03","Assembly Line Tracker",RBT219,"Pool 60 Start"
"2017-03-09 10:51:09","OMT Offline Tracking",QPC953,"Enter Offline"
"2017-03-09 10:51:09","OMT Offline Tracking",QPC953,Sold
"2017-03-09 10:51:57",U-BOLT,GJK683,"Front U-Bolt"
"2017-03-09 10:52:08","OMT Offline Tracking",GSF615,"Enter Offline"
"2017-03-09 10:52:28",U-BOLT,EQD264,"Rear U-Bolt"
"2017-03-09 10:53:12","Cab Call Scan",QZH295,"B Line"
"2017-03-09 10:55:51","Assembly Line Tracker",FTI653,"Pool 13 Start"
"2017-03-09 10:57:39",U-BOLT,GJK683,"Rear U-Bolt"
"2017-03-09 10:59:57",U-BOLT,HMS840,"Front U-Bolt"
"2017-03-09 11:05:16","Cab Conveyer",DPH631,"Cab Upload 2"
"2017-03-09 11:05:16","Cab Conveyor / Monorail",DPH631,"Cab Upload"
"2017-03-09 11:18:35","Hood Conveyor",XSZ543,"Hood Upload"
"2017-03-09 11:22:08","Cab Conveyer",KFN372,"Cab Upload 2"
"2017-03-09 11:22:08","Cab Conveyor / Monorail",KFN372,"Cab Upload"
"2017-03-09 11:22:48","Cab call scan",SEK173,"A Line"
"2017-03-09 11:26:49","Cab Conveyer",MPO083,"Cab Upload 2"
"2017-03-09 11:26:49","Cab Conveyor / Monorail",MPO083,"Cab Upload"
"2017-03-09 11:27:08","Paint Inspection",PWR481,PAINT
"2017-03-09 11:30:28","Hood Conveyor",PWR481,"Hood Upload"
"2017-03-09 11:32:28","Paint Inspection",JIN079,PAINT
"2017-03-09 11:32:37","Cab in white conveyer",VQP946,"CIW upload"
"2017-03-09 11:36:09",U-BOLT,RBT219,"Front U-Bolt"
"2017-03-09 11:36:20","Cab Conveyer",LER634,"Cab Upload 2"
"2017-03-09 11:36:20","Cab Conveyor / Monorail",LER634,"Cab Upload"
"2017-03-09 11:37:09","Paint Inspection",XGC043,PAINT
"2017-03-09 11:37:38","Cab Call Scan",CSV482,"B Line"
"2017-03-09 11:39:55","OMT Offline Tracking",PVZ436,"Enter Offline"
"2017-03-09 11:40:15","Cab in white conveyer",LFW513,"CIW upload"
"2017-03-09 11:41:07","Cab call scan",TRJ645,"A Line"
"2017-03-09 11:41:28","OMT Offline Tracking",SYA283,"Enter Offline"
"2017-03-09 11:42:08",U-BOLT,YXF326,"Front U-Bolt"
"2017-03-09 11:43:57","Hood Conveyor",XGC043,"Hood Upload"
"2017-03-09 11:46:27","Paint Inspection",TMU402,PAINT
"2017-03-09 11:46:32","Cab Conveyer",SPI314,"Cab Upload 2"
"2017-03-09 11:46:32","Cab Conveyor / Monorail",SPI314,"Cab Upload"
"2017-03-09 11:47:36","Cab in white conveyer",CFG764,"CIW upload"
"2017-03-09 11:48:09","STVMS Tracking Chassis Start",FTI653,"Chassis Start"
"2017-03-09 11:48:11","STVMS Tracking Chassis Start",KUR214,"Chassis Start"
"2017-03-09 11:48:14","STVMS Tracking Chassis Start",ILA012,"Chassis Start"
"2017-03-09 11:48:20","STVMS Tracking Chassis Start",FQP941,"Chassis Start"
"2017-03-09 11:48:38",U-BOLT,YXF326,"Rear U-Bolt"
"2017-03-09 11:49:24",U-BOLT,YKN950,"Front U-Bolt"
"2017-03-09 11:53:38","OMT Offline Tracking",JKZ317,"Enter Offline"
"2017-03-09 11:54:05","Paint Inspection",HCS198,PAINT
"2017-03-09 11:55:40","Cab in white conveyer",TXC574,"CIW upload"
"2017-03-09 11:55:43","OMT Offline Tracking",VFR160,"Enter Offline"
"2017-03-09 11:55:51","Assembly Line Tracker",FQP941,"Pool 13 Start"
"2017-03-09 11:55:52","Assembly Line Tracker",ILA012,"Pool 13 Start"
"2017-03-09 11:55:53","Assembly Line Tracker",KUR214,"Pool 13 Start"
"2017-03-09 11:56:22","Hood Conveyor",JIN079,"Hood Upload"
"2017-03-09 11:56:30","Cab Call Scan",YZU059,"B Line"
"2017-03-09 11:56:38","Cab call scan",NHZ581,"A Line"
"2017-03-09 11:57:30","Cab Conveyer",AGU058,"Cab Upload 2"
"2017-03-09 11:57:30","Cab Conveyor / Monorail",AGU058,"Cab Upload"
"2017-03-09 11:59:25",U-BOLT,IXT460,"Front U-Bolt"
"2017-03-09 11:59:37","Hood Conveyor",HCS198,"Hood Upload"
"2017-03-09 12:02:19","Cab in white conveyer",THO497,"CIW upload"
"2017-03-09 12:03:49","Cab Conveyer",SEK173,"Cab Upload 2"
"2017-03-09 12:03:49","Cab Conveyor / Monorail",SEK173,"Cab Upload"
"2017-03-09 12:04:37","Hood Conveyor",TMU402,"Hood Upload"
"2017-03-09 12:06:46","OMT Offline Tracking",ZKY831,"Enter Offline"
"2017-03-09 12:07:40","Cab in white conveyer",VFH294,"CIW upload"
"2017-03-09 12:07:47",U-BOLT,IXT460,"Rear U-Bolt"
"2017-03-09 12:09:03","Cab Conveyer",QZH295,"Cab Upload 2"
"2017-03-09 12:09:03","Cab Conveyor / Monorail",QZH295,"Cab Upload"
"2017-03-09 12:09:08","OMT Offline Tracking",AYO527,"Enter Offline"
"2017-03-09 12:10:00",U-BOLT,DJZ516,"Front U-Bolt"
"2017-03-09 12:10:38","STVMS Tracking Chassis Start",HQI892,"Chassis Start"
"2017-03-09 12:10:41","STVMS Tracking Chassis Start",MAU864,"Chassis Start"
"2017-03-09 12:11:40","Cab Call Scan",APZ612,"B Line"
"2017-03-09 12:14:13",U-BOLT,SPF970,"Front U-Bolt"
"2017-03-09 12:14:39","Cab call scan",FZA809,"A Line"
"2017-03-09 12:15:43","Cab Conveyer",TRJ645,"Cab Upload 2"
"2017-03-09 12:15:43","Cab Conveyor / Monorail",TRJ645,"Cab Upload"
"2017-03-09 12:17:18",U-BOLT,SPF970,"Rear U-Bolt"
"2017-03-09 12:20:20","Cab in white conveyer",ZXA107,"CIW upload"
"2017-03-09 12:20:24",U-BOLT,JYZ708,"Front U-Bolt"
"2017-03-09 12:20:47","Cab Conveyer",CSV482,"Cab Upload 2"
"2017-03-09 12:20:47","Cab Conveyor / Monorail",CSV482,"Cab Upload"
"2017-03-09 12:20:51","Assembly Line Tracker",HQI892,"Pool 13 Start"
"2017-03-09 12:20:58","OMT Offline Tracking",ZVI392,"Enter Offline"
"2017-03-09 12:21:45","Paint Inspection",EBM074,PAINT
"2017-03-09 12:22:54",U-BOLT,JYZ708,"Rear U-Bolt"
"2017-03-09 12:25:33","Cab Call Scan",YWI795,"B Line"
"2017-03-09 12:27:19",U-BOLT,KLN307,"Front U-Bolt"
"2017-03-09 12:27:26","STVMS Tracking Top Station",ZVI392,"Top Station"
"2017-03-09 12:27:57","STVMS Tracking Top Station",PJL425,"Top Station"
"2017-03-09 12:28:23","STVMS Tracking Top Station",CMI143,"Top Station"
"2017-03-09 12:28:42","STVMS Tracking Top Station",VFX591,"Top Station"
"2017-03-09 12:28:52","STVMS Tracking Top Station",EPR018,"Top Station"
"2017-03-09 12:28:58","STVMS Tracking Top Station",DPA037,"Top Station"
"2017-03-09 12:29:01","Paint Inspection",TBP914,PAINT
"2017-03-09 12:29:02","STVMS Tracking Top Station",OQS570,"Top Station"
"2017-03-09 12:29:06","STVMS Tracking Top Station",FTI653,"Top Station"
"2017-03-09 12:29:11","STVMS Tracking Top Station",KUR214,"Top Station"
"2017-03-09 12:29:15","STVMS Tracking Top Station",ILA012,"Top Station"
"2017-03-09 12:29:21","STVMS Tracking Top Station",FQP941,"Top Station"
"2017-03-09 12:29:32","STVMS Tracking Top Station",HQI892,"Top Station"
"2017-03-09 12:29:37","STVMS Tracking Top Station",MAU864,"Top Station"
"2017-03-09 12:29:56","Cab call scan",ZPW452,"A Line"
"2017-03-09 12:30:17",U-BOLT,KLN307,"Rear U-Bolt"
"2017-03-09 12:30:52","Assembly Line Tracker",MAU864,"Pool 60 Start"
"2017-03-09 12:30:53","Assembly Line Tracker",HQI892,"Pool 60 Start"
"2017-03-09 12:30:55","Assembly Line Tracker",FQP941,"Pool 60 Start"
"2017-03-09 12:30:56","Assembly Line Tracker",ILA012,"Pool 60 Start"
"2017-03-09 12:30:57","Cab in white conveyer",EBT912,"CIW upload"
"2017-03-09 12:30:57","Assembly Line Tracker",KUR214,"Pool 60 Start"
"2017-03-09 12:30:58","Assembly Line Tracker",FTI653,"Pool 60 Start"
"2017-03-09 12:30:59","Assembly Line Tracker",OQS570,"Pool 60 Start"
"2017-03-09 12:31:00","OMT Offline Tracking",KNR831,"Enter Offline"
"2017-03-09 12:31:00","Assembly Line Tracker",DPA037,"Pool 60 Start"
"2017-03-09 12:31:01","Assembly Line Tracker",EPR018,"Pool 60 Start"
"2017-03-09 12:31:02","Assembly Line Tracker",VFX591,"Pool 60 Start"
"2017-03-09 12:31:04","Assembly Line Tracker",CMI143,"Pool 60 Start"
"2017-03-09 12:31:05","Assembly Line Tracker",PJL425,"Pool 60 Start"
"2017-03-09 12:31:06","Assembly Line Tracker",MAU864,"Pool 13 Start"
"2017-03-09 12:31:07","Assembly Line Tracker",ZVI392,"Pool 60 Start"
"2017-03-09 12:32:16","STVMS Tracking Chassis Start",WBR310,"Chassis Start"
"2017-03-09 12:32:19","STVMS Tracking Chassis Start",LPU731,"Chassis Start"
"2017-03-09 12:32:22","STVMS Tracking Chassis Start",SFZ186,"Chassis Start"
"2017-03-09 12:33:34","Cab Conveyer",NHZ581,"Cab Upload 2"
"2017-03-09 12:33:34","Cab Conveyor / Monorail",NHZ581,"Cab Upload"
"2017-03-09 12:34:26","OMT Offline Tracking",LGO801,"Enter Offline"
"2017-03-09 12:34:26",U-BOLT,VFX591,"Front U-Bolt"
"2017-03-09 12:35:54","Assembly Line Tracker",WBR310,"Pool 13 Start"
"2017-03-09 12:38:01","Cab Conveyer",YZU059,"Cab Upload 2"
"2017-03-09 12:38:01","Cab Conveyor / Monorail",YZU059,"Cab Upload"
"2017-03-09 12:38:11","Cab in white conveyer",IFX670,"CIW upload"
"2017-03-09 12:38:29","OMT Offline Tracking",SYV137,"Enter Offline"
"2017-03-09 12:38:29","OMT Offline Tracking",SYV137,Sold
"2017-03-09 12:39:37","STVMS Tracking Chassis Start",XSZ543,"Chassis Start"
"2017-03-09 12:39:40","STVMS Tracking Chassis Start",PWR481,"Chassis Start"
"2017-03-09 12:39:43","STVMS Tracking Chassis Start",XGC043,"Chassis Start"
"2017-03-09 12:39:49","STVMS Tracking Chassis Start",JIN079,"Chassis Start"
"2017-03-09 12:39:59","STVMS Tracking Chassis Start",HCS198,"Chassis Start"
"2017-03-09 12:40:35","Cab Call Scan",EVB234,"B Line"
"2017-03-09 12:42:02","Paint Inspection",XJI184,PAINT
"2017-03-09 12:44:04",U-BOLT,EPR018,"Front U-Bolt"
"2017-03-09 12:45:16","Cab in white conveyer",FWU517,"CIW upload"
"2017-03-09 12:45:51","Assembly Line Tracker",LPU731,"Pool 13 Start"
"2017-03-09 12:47:01","Paint Inspection",BJM584,PAINT
"2017-03-09 12:47:31",U-BOLT,EPR018,"Rear U-Bolt"
"2017-03-09 12:49:34","Cab Conveyer",FZA809,"Cab Upload 2"
"2017-03-09 12:49:34","Cab Conveyor / Monorail",FZA809,"Cab Upload"
"2017-03-09 12:50:09","Cab call scan",QRM025,"A Line"
"2017-03-09 12:50:51","Cab in white conveyer",KMW285,"CIW upload"
"2017-03-09 12:51:10","OMT Offline Tracking",VCM016,"Enter Offline"
"2017-03-09 12:51:46","Paint Inspection",YRW680,PAINT
"2017-03-09 12:52:24","Hood Conveyor",EBM074,"Hood Upload"
"2017-03-09 12:53:23",U-BOLT,DPA037,"Front U-Bolt"
"2017-03-09 12:54:18","OMT Offline Tracking",FTI824,"Enter Offline"
"2017-03-09 12:54:58","Hood Conveyor",TBP914,"Hood Upload"
"2017-03-09 12:55:51","Assembly Line Tracker",SFZ186,"Pool 13 Start"
"2017-03-09 13:00:15","Cab Conveyer",APZ612,"Cab Upload 2"
"2017-03-09 13:00:15","Cab Conveyor / Monorail",APZ612,"Cab Upload"
"2017-03-09 13:00:48",U-BOLT,OQS570,"Front U-Bolt"
"2017-03-09 13:00:51","Assembly Line Tracker",XSZ543,"Pool 13 Start"
"2017-03-09 13:02:19","Hood Conveyor",XJI184,"Hood Upload"
"2017-03-09 13:03:16","Cab Conveyer",YWI795,"Cab Upload 2"
"2017-03-09 13:03:16","Cab Conveyor / Monorail",YWI795,"Cab Upload"
"2017-03-09 13:03:33","Cab call scan",YCU023,"A Line"
"2017-03-09 13:03:46","OMT Offline Tracking",PJL425,"Enter Offline"
"2017-03-09 13:05:17","Paint Inspection",TEK452,PAINT
"2017-03-09 13:05:51","Assembly Line Tracker",PWR481,"Pool 13 Start"
"2017-03-09 13:06:24",U-BOLT,FTI653,"Front U-Bolt"
"2017-03-09 13:07:07","Hood Conveyor",BJM584,"Hood Upload"
"2017-03-09 13:07:46","Cab in white conveyer",NSP483,"CIW upload"
"2017-03-09 13:08:18","Cab Call Scan",QLV652,"B Line"
"2017-03-09 13:09:17",U-BOLT,DPA037,"Rear U-Bolt"
"2017-03-09 13:10:52","Assembly Line Tracker",XGC043,"Pool 13 Start"
"2017-03-09 13:10:53","Cab Conveyer",ZPW452,"Cab Upload 2"
"2017-03-09 13:10:53","Cab Conveyor / Monorail",ZPW452,"Cab Upload"
"2017-03-09 13:12:01","OMT Offline Tracking",IOU412,"Enter Offline"
"2017-03-09 13:12:23","Hood Conveyor",YRW680,"Hood Upload"
"2017-03-09 13:12:26",U-BOLT,KUR214,"Front U-Bolt"
"2017-03-09 13:13:41",U-BOLT,KUR214,"Rear U-Bolt"
"2017-03-09 13:16:26","Hood Conveyor",TEK452,"Hood Upload"
"2017-03-09 13:17:54","Cab Call Scan",EQD264,"B Line"
"2017-03-09 13:18:52","Cab call scan",ADQ781,"A Line"
"2017-03-09 13:20:51","Assembly Line Tracker",JIN079,"Pool 13 Start"
"2017-03-09 13:21:33",U-BOLT,ILA012,"Rear U-Bolt"
"2017-03-09 13:22:07","Cab in white conveyer",YIZ291,"CIW upload"
"2017-03-09 13:22:36","Cab Conveyer",QRM025,"Cab Upload 2"
"2017-03-09 13:22:36","Cab Conveyor / Monorail",QRM025,"Cab Upload"
"2017-03-09 13:22:56","Paint Inspection",GTO457,PAINT
"2017-03-09 13:22:58","OMT Offline Tracking",ALE837,"Enter Offline"
"2017-03-09 13:23:22","Hood Conveyor",GTO457,"Hood Upload"
"2017-03-09 13:23:44","OMT Offline Tracking",YCR723,Sold
"2017-03-09 13:23:44","OMT Offline Tracking",YCR723,"Enter Offline"
"2017-03-09 13:28:06",U-BOLT,FQP941,"Front U-Bolt"
"2017-03-09 13:28:22","Cab Conveyer",EVB234,"Cab Upload 2"
"2017-03-09 13:28:22","Cab Conveyor / Monorail",EVB234,"Cab Upload"
"2017-03-09 13:28:48","Cab in white conveyer",UNM285,"CIW upload"
"2017-03-09 13:30:02",U-BOLT,FQP941,"Rear U-Bolt"
"2017-03-09 13:30:54","Cab call scan",GJK683,"A Line"
"2017-03-09 13:32:36","Paint Inspection",YBP783,PAINT
"2017-03-09 13:33:28","OMT Offline Tracking",EBL860,"Enter Offline"
"2017-03-09 13:33:29","OMT Offline Tracking",FHU982,"Enter Offline"
"2017-03-09 13:34:30","Cab in white conveyer",HOA438,"CIW upload"
"2017-03-09 13:35:59","Hood Conveyor",YBP783,"Hood Upload"
"2017-03-09 13:36:32","Cab Conveyer",YCU023,"Cab Upload 2"
"2017-03-09 13:36:32","Cab Conveyor / Monorail",YCU023,"Cab Upload"
"2017-03-09 13:36:35","STVMS Tracking Chassis Start",TMU402,"Chassis Start"
"2017-03-09 13:36:40","STVMS Tracking Chassis Start",EBM074,"Chassis Start"
"2017-03-09 13:36:41","Cab Call Scan",HMS840,"B Line"
"2017-03-09 13:36:45","STVMS Tracking Chassis Start",TBP914,"Chassis Start"
"2017-03-09 13:40:39","Cab in white conveyer",EUK098,"CIW upload"
"2017-03-09 13:40:41","Cab Call Scan",RBT219,"B Line"
"2017-03-09 13:41:13","Paint Inspection",ATG468,PAINT
"2017-03-09 13:41:30",U-BOLT,HQI892,"Front U-Bolt"
"2017-03-09 13:42:57","Cab Conveyer",QLV652,"Cab Upload 2"
"2017-03-09 13:42:57","Cab Conveyor / Monorail",QLV652,"Cab Upload"
"2017-03-09 13:44:18","Cab call scan",YXF326,"A Line"
"2017-03-09 13:45:05","Paint Inspection",GZC132,PAINT
"2017-03-09 13:45:37",U-BOLT,HQI892,"Rear U-Bolt"
"2017-03-09 13:45:53","Assembly Line Tracker",HCS198,"Pool 13 Start"
"2017-03-09 13:46:02","Hood Conveyor",ATG468,"Hood Upload"
"2017-03-09 13:46:18","Cab in white conveyer",ZXC042,"CIW upload"
"2017-03-09 13:47:41","Cab Conveyer",EQD264,"Cab Upload 2"
"2017-03-09 13:47:41","Cab Conveyor / Monorail",EQD264,"Cab Upload"
"2017-03-09 13:48:43",U-BOLT,MAU864,"Front U-Bolt"
"2017-03-09 13:49:54","Hood Conveyor",GZC132,"Hood Upload"
"2017-03-09 13:50:51","Assembly Line Tracker",TMU402,"Pool 13 Start"
"2017-03-09 13:51:14","Cab Call Scan",YKN950,"B Line"
"2017-03-09 13:54:21","Cab in white conveyer",IGW482,"CIW upload"
"2017-03-09 13:56:28","OMT Offline Tracking",KFN372,"Enter Offline"
"2017-03-09 13:56:47",U-BOLT,MAU864,"Rear U-Bolt"
"2017-03-09 13:57:01",U-BOLT,WBR310,"Front U-Bolt"
"2017-03-09 13:57:16","OMT Offline Tracking",AHN391,"Enter Offline"
"2017-03-09 13:59:47","Cab call scan",IXT460,"A Line"
"2017-03-09 14:00:24","Cab Conveyer",ADQ781,"Cab Upload 2"
"2017-03-09 14:00:24","Cab Conveyor / Monorail",ADQ781,"Cab Upload"
"2017-03-09 14:00:52","Assembly Line Tracker",TBP914,"Pool 13 Start"
"2017-03-09 14:00:53","Assembly Line Tracker",EBM074,"Pool 13 Start"
"2017-03-09 14:03:24",U-BOLT,WBR310,"Rear U-Bolt"
"2017-03-09 14:04:11","Cab Conveyer",GJK683,"Cab Upload 2"
"2017-03-09 14:04:11","Cab Conveyor / Monorail",GJK683,"Cab Upload"
"2017-03-09 14:04:57","OMT Offline Tracking",MPO083,"Enter Offline"
"2017-03-09 14:05:35",U-BOLT,LPU731,"Front U-Bolt"
"2017-03-09 14:05:51","Assembly Line Tracker",YRW680,"Pool 13 Start"
"2017-03-09 14:05:52","Assembly Line Tracker",XJI184,"Pool 13 Start"
"2017-03-09 14:07:27","Cab in white conveyer",YAM792,"CIW upload"
"2017-03-09 14:08:33","Cab Call Scan",SPF970,"B Line"
"2017-03-09 14:08:56","Cab Conveyer",YXF326,"Cab Upload 2"
"2017-03-09 14:08:56","Cab Conveyor / Monorail",YXF326,"Cab Upload"
"2017-03-09 14:10:52","Paint Inspection",XPQ906,PAINT
"2017-03-09 14:10:57","OMT Offline Tracking",DPH631,"Enter Offline"
"2017-03-09 14:11:26",U-BOLT,SFZ186,"Front U-Bolt"
"2017-03-09 14:13:16","Cab call scan",DJZ516,"A Line"
"2017-03-09 14:14:27",U-BOLT,SFZ186,"Rear U-Bolt"
"2017-03-09 14:15:33","Cab in white conveyer",XQJ175,"CIW upload"
"2017-03-09 14:19:44","Cab Conveyer",HMS840,"Cab Upload 2"
"2017-03-09 14:19:44","Cab Conveyor / Monorail",HMS840,"Cab Upload"
"2017-03-09 14:27:32","STVMS Tracking Chassis Start",YRW680,"Chassis Start"
"2017-03-09 14:27:36","STVMS Tracking Chassis Start",TEK452,"Chassis Start"
"2017-03-09 14:27:40","STVMS Tracking Chassis Start",GTO457,"Chassis Start"
"2017-03-09 14:27:43","STVMS Tracking Chassis Start",YBP783,"Chassis Start"
"2017-03-09 14:29:24",U-BOLT,PWR481,"Front U-Bolt"
"2017-03-09 14:49:15","Cab in white conveyer",AXB124,"CIW upload"
"2017-03-09 15:04:26","Cab in white conveyer",NEH310,"CIW upload"
