TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-08 10:18:18","Cab in white conveyer",YRW680,"CIW upload"
"2017-03-08 10:18:33",U-BOLT,GDR742,"Front U-Bolt"
"2017-03-08 10:19:01","Cab Conveyer",ZDI213,"Cab Upload 2"
"2017-03-08 10:19:01","Cab Conveyor / Monorail",ZDI213,"Cab Upload"
"2017-03-08 10:20:00","STVMS Tracking Top Station",LED479,"Top Station"
"2017-03-08 10:20:38",U-BOLT,GDR742,"Rear U-Bolt"
"2017-03-08 10:20:51","Assembly Line Tracker",LED479,"Pool 60 Start"
"2017-03-08 10:22:11","Paint Inspection",SYV137,PAINT
"2017-03-08 10:23:50","Hood Conveyor",MPE786,"Hood Upload"
"2017-03-08 10:23:51","OMT Offline Tracking",WTB963,"Enter Offline"
"2017-03-08 10:27:09","Cab in white conveyer",TEK452,"CIW upload"
"2017-03-08 10:27:13",U-BOLT,SPA495,"Front U-Bolt"
"2017-03-08 10:27:39","Hood Conveyor",JBC439,"Hood Upload"
"2017-03-08 10:27:50","Cab call scan",XFN395,"A Line"
"2017-03-08 10:27:57","STVMS Tracking Top Station",YBJ023,"Top Station"
"2017-03-08 10:28:02","Paint Inspection",LGO801,PAINT
"2017-03-08 10:28:22","Cab Conveyer",WQB451,"Cab Upload 2"
"2017-03-08 10:28:22","Cab Conveyor / Monorail",WQB451,"Cab Upload"
"2017-03-08 10:28:39",U-BOLT,SPA495,"Rear U-Bolt"
"2017-03-08 10:29:25","STVMS Tracking Chassis Start",UWT728,"Chassis Start"
"2017-03-08 10:30:53","Assembly Line Tracker",YBJ023,"Pool 60 Start"
"2017-03-08 10:30:55","Assembly Line Tracker",UWT728,"Pool 13 Start"
"2017-03-08 10:30:56","Assembly Line Tracker",DPL397,"Pool 13 Start"
"2017-03-08 10:30:57","Assembly Line Tracker",YBJ023,"Pool 13 Start"
"2017-03-08 10:31:02","OMT Offline Tracking",JOM027,"Enter Offline"
"2017-03-08 10:33:41",U-BOLT,RAI572,"Front U-Bolt"
"2017-03-08 10:33:48","Paint Inspection",ZVI392,PAINT
"2017-03-08 10:34:10","STVMS Tracking Top Station",DPL397,"Top Station"
"2017-03-08 10:35:51","Assembly Line Tracker",DPL397,"Pool 60 Start"
"2017-03-08 10:35:56","OMT Offline Tracking",NKM173,"Enter Offline"
"2017-03-08 10:38:53","Cab Conveyer",KMA503,"Cab Upload 2"
"2017-03-08 10:38:53","Cab Conveyor / Monorail",KMA503,"Cab Upload"
"2017-03-08 10:40:00","Paint Inspection",FTI824,PAINT
"2017-03-08 10:41:02","Cab call scan",TEP325,"A Line"
"2017-03-08 10:41:37",U-BOLT,LTV094,"Front U-Bolt"
"2017-03-08 10:41:52","Cab Call Scan",TRL028,"B Line"
"2017-03-08 10:43:45",U-BOLT,LTV094,"Rear U-Bolt"
"2017-03-08 10:44:14","STVMS Tracking Chassis Start",ICB356,"Chassis Start"
"2017-03-08 10:44:15","Cab Conveyer",KSX968,"Cab Upload 2"
"2017-03-08 10:44:15","Cab Conveyor / Monorail",KSX968,"Cab Upload"
"2017-03-08 10:44:17","STVMS Tracking Chassis Start",MPE786,"Chassis Start"
"2017-03-08 10:45:52","OMT Offline Tracking",AJF195,"Enter Offline"
"2017-03-08 10:45:53","Assembly Line Tracker",ICB356,"Pool 13 Start"
"2017-03-08 10:50:25",U-BOLT,YAP829,"Rear U-Bolt"
"2017-03-08 10:50:30",U-BOLT,YAP829,"Front U-Bolt"
"2017-03-08 10:51:16","STVMS Tracking Chassis Start",JBC439,"Chassis Start"
"2017-03-08 10:51:20","STVMS Tracking Chassis Start",GSF615,"Chassis Start"
"2017-03-08 10:51:28","STVMS Tracking Chassis Start",OWH831,"Chassis Start"
"2017-03-08 10:51:57","Cab Call Scan",NKE126,"B Line"
"2017-03-08 10:52:29","OMT Offline Tracking",DZV145,"Enter Offline"
"2017-03-08 10:55:52","OMT Offline Tracking",UBZ174,"Enter Offline"
"2017-03-08 10:55:53","Assembly Line Tracker",MPE786,"Pool 13 Start"
"2017-03-08 10:57:09",U-BOLT,ZIQ738,"Front U-Bolt"
"2017-03-08 10:58:02",U-BOLT,ZIQ738,"Rear U-Bolt"
"2017-03-08 11:00:51","Assembly Line Tracker",JBC439,"Pool 13 Start"
"2017-03-08 11:05:51","Assembly Line Tracker",GSF615,"Pool 13 Start"
"2017-03-08 11:18:56","Hood Conveyor",GSF615,"Hood Upload"
"2017-03-08 11:22:37","STVMS Tracking Top Station",UWT728,"Top Station"
"2017-03-08 11:22:49","Hood Conveyor",OWH831,"Hood Upload"
"2017-03-08 11:23:27","Cab call scan",FMU279,"A Line"
"2017-03-08 11:25:53","Assembly Line Tracker",UWT728,"Pool 60 Start"
"2017-03-08 11:26:44","Cab Conveyer",TFX540,"Cab Upload 2"
"2017-03-08 11:26:44","Cab Conveyor / Monorail",TFX540,"Cab Upload"
"2017-03-08 11:27:43","Hood Conveyor",QPC953,"Hood Upload"
"2017-03-08 11:27:59","Paint Inspection",VCM016,PAINT
"2017-03-08 11:28:16","STVMS Tracking Top Station",ICB356,"Top Station"
"2017-03-08 11:28:20","STVMS Tracking Top Station",MPE786,"Top Station"
"2017-03-08 11:28:44","Cab in white conveyer",YBP783,"CIW upload"
"2017-03-08 11:30:51","Assembly Line Tracker",MPE786,"Pool 60 Start"
"2017-03-08 11:30:52","Assembly Line Tracker",ICB356,"Pool 60 Start"
"2017-03-08 11:31:33","Hood Conveyor",SYA283,"Hood Upload"
"2017-03-08 11:32:57","Cab Conveyer",XFN395,"Cab Upload 2"
"2017-03-08 11:32:57","Cab Conveyor / Monorail",XFN395,"Cab Upload"
"2017-03-08 11:37:02","Paint Inspection",PJL425,PAINT
"2017-03-08 11:37:25","Cab Conveyer",TRL028,"Cab Upload 2"
"2017-03-08 11:37:25","Cab Conveyor / Monorail",TRL028,"Cab Upload"
"2017-03-08 11:37:41","Cab Call Scan",QMA357,"B Line"
"2017-03-08 11:39:08",U-BOLT,THO850,"Rear U-Bolt"
"2017-03-08 11:40:45","OMT Offline Tracking",GOB710,"Enter Offline"
"2017-03-08 11:41:00","STVMS Tracking Top Station",JBC439,"Top Station"
"2017-03-08 11:42:28","Cab call scan",ERC382,"A Line"
"2017-03-08 11:42:43","Hood Conveyor",PVZ436,"Hood Upload"
"2017-03-08 11:43:40",U-BOLT,EZQ530,"Front U-Bolt"
"2017-03-08 11:43:55","Paint Inspection",CMI143,PAINT
"2017-03-08 11:44:10","OMT Offline Tracking",PMG926,"Enter Offline"
"2017-03-08 11:45:52","Assembly Line Tracker",JBC439,"Pool 60 Start"
"2017-03-08 11:46:10","STVMS Tracking Chassis Start",QPC953,"Chassis Start"
"2017-03-08 11:46:21","Cab in white conveyer",ATG468,"CIW upload"
"2017-03-08 11:46:28","Cab Conveyer",TEP325,"Cab Upload 2"
"2017-03-08 11:46:28","Cab Conveyor / Monorail",TEP325,"Cab Upload"
"2017-03-08 11:46:49","Hood Conveyor",JKZ317,"Hood Upload"
"2017-03-08 11:48:48","Paint Inspection",IOU412,PAINT
"2017-03-08 11:49:18","STVMS Tracking Top Station",GSF615,"Top Station"
"2017-03-08 11:50:33",U-BOLT,ARS065,"Front U-Bolt"
"2017-03-08 11:50:37","OMT Offline Tracking",CSW718,"Enter Offline"
"2017-03-08 11:50:51","Assembly Line Tracker",GSF615,"Pool 60 Start"
"2017-03-08 11:50:52","Assembly Line Tracker",QPC953,"Pool 13 Start"
"2017-03-08 11:50:53","Assembly Line Tracker",OWH831,"Pool 13 Start"
"2017-03-08 11:51:40","Cab in white conveyer",GZC132,"CIW upload"
"2017-03-08 11:52:49","Hood Conveyor",VFR160,"Hood Upload"
"2017-03-08 11:53:46","Paint Inspection",FHU982,PAINT
"2017-03-08 11:54:41","Cab Call Scan",GQV369,"B Line"
"2017-03-08 11:55:14",U-BOLT,ARS065,"Rear U-Bolt"
"2017-03-08 11:55:34","STVMS Tracking Top Station",OWH831,"Top Station"
"2017-03-08 11:55:51","Assembly Line Tracker",OWH831,"Pool 60 Start"
"2017-03-08 11:56:16","Cab Conveyer",NKE126,"Cab Upload 2"
"2017-03-08 11:56:16","Cab Conveyor / Monorail",NKE126,"Cab Upload"
"2017-03-08 11:57:19","Cab in white conveyer",ETS067,"CIW upload"
"2017-03-08 11:57:48","OMT Offline Tracking",QDR380,"Enter Offline"
"2017-03-08 11:58:34",U-BOLT,TZO690,"Rear U-Bolt"
"2017-03-08 11:59:27","Hood Conveyor",ZKY831,"Hood Upload"
"2017-03-08 12:01:02","Cab Conveyer",FMU279,"Cab Upload 2"
"2017-03-08 12:01:02","Cab Conveyor / Monorail",FMU279,"Cab Upload"
"2017-03-08 12:01:29","Cab call scan",QZB271,"A Line"
"2017-03-08 12:01:31","STVMS Tracking Top Station",QPC953,"Top Station"
"2017-03-08 12:02:23","STVMS Tracking Chassis Start",SYA283,"Chassis Start"
"2017-03-08 12:02:27","STVMS Tracking Chassis Start",PVZ436,"Chassis Start"
"2017-03-08 12:04:18","Cab Conveyer",QMA357,"Cab Upload 2"
"2017-03-08 12:04:18","Cab Conveyor / Monorail",QMA357,"Cab Upload"
"2017-03-08 12:04:39","Hood Conveyor",AYO527,"Hood Upload"
"2017-03-08 12:04:52",U-BOLT,QBR938,"Front U-Bolt"
"2017-03-08 12:05:51","Cab Call Scan",YGL283,"B Line"
"2017-03-08 12:05:51","Assembly Line Tracker",PVZ436,"Pool 13 Start"
"2017-03-08 12:05:52","Assembly Line Tracker",SYA283,"Pool 13 Start"
"2017-03-08 12:05:56","Assembly Line Tracker",QPC953,"Pool 60 Start"
"2017-03-08 12:08:28","Hood Conveyor",KNR831,"Hood Upload"
"2017-03-08 12:08:57","STVMS Tracking Top Station",SYA283,"Top Station"
"2017-03-08 12:09:54","Paint Inspection",YCR723,PAINT
"2017-03-08 12:10:51","Assembly Line Tracker",SYA283,"Pool 60 Start"
"2017-03-08 12:11:30","OMT Offline Tracking",MHU637,"Enter Offline"
"2017-03-08 12:11:30","OMT Offline Tracking",MHU637,Sold
"2017-03-08 12:12:34","Cab call scan",RHX208,"A Line"
"2017-03-08 12:13:27","Hood Conveyor",SYV137,"Hood Upload"
"2017-03-08 12:15:06","Paint Inspection",AHN391,PAINT
"2017-03-08 12:15:47","Cab Conveyer",ERC382,"Cab Upload 2"
"2017-03-08 12:15:47","Cab Conveyor / Monorail",ERC382,"Cab Upload"
"2017-03-08 12:15:48","STVMS Tracking Chassis Start",JKZ317,"Chassis Start"
"2017-03-08 12:17:07","Cab in white conveyer",FWS327,"CIW upload"
"2017-03-08 12:17:51","STVMS Tracking Top Station",PVZ436,"Top Station"
"2017-03-08 12:18:09","Hood Conveyor",ZVI392,"Hood Upload"
"2017-03-08 12:18:52","Cab Call Scan",WRT608,"B Line"
"2017-03-08 12:20:32",U-BOLT,LED479,"Front U-Bolt"
"2017-03-08 12:20:52","Assembly Line Tracker",PVZ436,"Pool 60 Start"
"2017-03-08 12:20:53","Assembly Line Tracker",JKZ317,"Pool 13 Start"
"2017-03-08 12:21:53","Hood Conveyor",LGO801,"Hood Upload"
"2017-03-08 12:22:24","OMT Offline Tracking",DZO637,"Enter Offline"
"2017-03-08 12:24:53",U-BOLT,YBJ023,"Front U-Bolt"
"2017-03-08 12:25:09","OMT Offline Tracking",CJQ075,"Enter Offline"
"2017-03-08 12:25:15","STVMS Tracking Top Station",JKZ317,"Top Station"
"2017-03-08 12:25:30","OMT Offline Tracking",USH564,"Enter Offline"
"2017-03-08 12:25:45","Cab Conveyer",GQV369,"Cab Upload 2"
"2017-03-08 12:25:45","Cab Conveyor / Monorail",GQV369,"Cab Upload"
"2017-03-08 12:25:51","Assembly Line Tracker",JKZ317,"Pool 60 Start"
"2017-03-08 12:26:02","Paint Inspection",KFN372,PAINT
"2017-03-08 12:26:07","Cab in white conveyer",UXJ427,"CIW upload"
"2017-03-08 12:26:58","Cab call scan",NUX358,"A Line"
"2017-03-08 12:27:38","Hood Conveyor",FTI824,"Hood Upload"
"2017-03-08 12:30:46","STVMS Tracking Top Station",VFR160,"Top Station"
"2017-03-08 12:30:51","Assembly Line Tracker",VFR160,"Pool 60 Start"
"2017-03-08 12:31:18","Cab Call Scan",BIP389,"B Line"
"2017-03-08 12:31:20","Hood Conveyor",VCM016,"Hood Upload"
"2017-03-08 12:33:19","Cab Conveyer",QZB271,"Cab Upload 2"
"2017-03-08 12:33:19","Cab Conveyor / Monorail",QZB271,"Cab Upload"
"2017-03-08 12:35:23","Paint Inspection",EBL860,PAINT
"2017-03-08 12:35:33","Hood Conveyor",PJL425,"Hood Upload"
"2017-03-08 12:35:51","Assembly Line Tracker",ZKY831,"Pool 13 Start"
"2017-03-08 12:35:52","Assembly Line Tracker",VFR160,"Pool 13 Start"
"2017-03-08 12:40:08","Hood Conveyor",CMI143,"Hood Upload"
"2017-03-08 12:40:37",U-BOLT,UWT728,"Front U-Bolt"
"2017-03-08 12:41:19","Paint Inspection",DPH631,PAINT
"2017-03-08 12:42:03",U-BOLT,UWT728,"Rear U-Bolt"
"2017-03-08 12:42:09","Cab Conveyer",YGL283,"Cab Upload 2"
"2017-03-08 12:42:09","Cab Conveyor / Monorail",YGL283,"Cab Upload"
"2017-03-08 12:43:46","OMT Offline Tracking",YDL247,"Enter Offline"
"2017-03-08 12:45:23","OMT Offline Tracking",RQJ940,"Enter Offline"
"2017-03-08 12:45:34","Cab in white conveyer",CNE620,"CIW upload"
"2017-03-08 12:45:40","Cab in white conveyer",CRN086,"CIW upload"
"2017-03-08 12:45:52","Assembly Line Tracker",AYO527,"Pool 13 Start"
"2017-03-08 12:46:13","Cab Conveyer",RHX208,"Cab Upload 2"
"2017-03-08 12:46:13","Cab Conveyor / Monorail",RHX208,"Cab Upload"
"2017-03-08 12:46:44","Hood Conveyor",IOU412,"Hood Upload"
"2017-03-08 12:47:24","STVMS Tracking Chassis Start",VFR160,"Chassis Start"
"2017-03-08 12:47:27","STVMS Tracking Chassis Start",ZKY831,"Chassis Start"
"2017-03-08 12:47:30","STVMS Tracking Chassis Start",AYO527,"Chassis Start"
"2017-03-08 12:47:33","STVMS Tracking Chassis Start",KNR831,"Chassis Start"
"2017-03-08 12:47:36","STVMS Tracking Chassis Start",SYV137,"Chassis Start"
"2017-03-08 12:48:36","Cab Call Scan",GDR742,"B Line"
"2017-03-08 12:48:44","Paint Inspection",SPI314,PAINT
"2017-03-08 12:49:11","Cab in white conveyer",CNE620,"CIW upload"
"2017-03-08 12:50:24","STVMS Tracking Top Station",ZKY831,"Top Station"
"2017-03-08 12:50:30","STVMS Tracking Top Station",AYO527,"Top Station"
"2017-03-08 12:50:49",U-BOLT,ICB356,"Rear U-Bolt"
"2017-03-08 12:50:51","Assembly Line Tracker",AYO527,"Pool 60 Start"
"2017-03-08 12:50:52","Assembly Line Tracker",ZKY831,"Pool 60 Start"
"2017-03-08 12:50:53","Assembly Line Tracker",SYV137,"Pool 13 Start"
"2017-03-08 12:50:54","Assembly Line Tracker",KNR831,"Pool 13 Start"
"2017-03-08 12:50:56","STVMS Tracking Top Station",KNR831,"Top Station"
"2017-03-08 12:50:58","Assembly Line Tracker",KNR831,"Pool 60 Start"
"2017-03-08 12:51:12","Hood Conveyor",FHU982,"Hood Upload"
"2017-03-08 12:52:38","STVMS Tracking Chassis Start",ZVI392,"Chassis Start"
"2017-03-08 12:53:06","Cab Conveyer",WRT608,"Cab Upload 2"
"2017-03-08 12:53:06","Cab Conveyor / Monorail",WRT608,"Cab Upload"
"2017-03-08 12:54:25","Cab in white conveyer",DAJ581,"CIW upload"
"2017-03-08 12:55:07","Cab Call Scan",RAI572,"B Line"
"2017-03-08 12:55:33","OMT Offline Tracking",JCM567,"Enter Offline"
"2017-03-08 12:55:33","OMT Offline Tracking",JCM567,Sold
"2017-03-08 12:55:34","Paint Inspection",MPO083,PAINT
"2017-03-08 12:56:49","Cab call scan",SPA495,"A Line"
"2017-03-08 12:56:59",U-BOLT,MPE786,"Front U-Bolt"
"2017-03-08 12:57:19","OMT Offline Tracking",GFM783,"Enter Offline"
"2017-03-08 13:00:47","Hood Conveyor",YCR723,"Hood Upload"
"2017-03-08 13:01:11","Cab in white conveyer",MTV391,"CIW upload"
"2017-03-08 13:01:13","STVMS Tracking Top Station",SYV137,"Top Station"
"2017-03-08 13:02:04","Cab Conveyer",NUX358,"Cab Upload 2"
"2017-03-08 13:02:04","Cab Conveyor / Monorail",NUX358,"Cab Upload"
"2017-03-08 13:03:17","Paint Inspection",AGU058,PAINT
"2017-03-08 13:04:23",U-BOLT,JBC439,"Front U-Bolt"
"2017-03-08 13:05:51","Assembly Line Tracker",SYV137,"Pool 60 Start"
"2017-03-08 13:06:04",U-BOLT,JBC439,"Rear U-Bolt"
"2017-03-08 13:07:31","OMT Offline Tracking",TMZ629,"Enter Offline"
"2017-03-08 13:08:34","STVMS Tracking Chassis Start",LGO801,"Chassis Start"
"2017-03-08 13:08:42","STVMS Tracking Chassis Start",FTI824,"Chassis Start"
"2017-03-08 13:09:02","Paint Inspection",QZH295,PAINT
"2017-03-08 13:10:08","Hood Conveyor",EBL860,"Hood Upload"
"2017-03-08 13:11:22","OMT Offline Tracking",EUZ386,"Enter Offline"
"2017-03-08 13:11:44",U-BOLT,GSF615,"Rear U-Bolt"
"2017-03-08 13:13:28","Cab Call Scan",YAP829,"B Line"
"2017-03-08 13:13:58","Cab in white conveyer",PVO367,"CIW upload"
"2017-03-08 13:14:11","Hood Conveyor",AHN391,"Hood Upload"
"2017-03-08 13:14:11","Cab call scan",LTV094,"A Line"
"2017-03-08 13:17:01","STVMS Tracking Chassis Start",VCM016,"Chassis Start"
"2017-03-08 13:18:22","Hood Conveyor",KFN372,"Hood Upload"
"2017-03-08 13:18:30","STVMS Tracking Top Station",LGO801,"Top Station"
"2017-03-08 13:18:34",U-BOLT,OWH831,"Front U-Bolt"
"2017-03-08 13:19:13","Cab Conveyer",BIP389,"Cab Upload 2"
"2017-03-08 13:19:13","Cab Conveyor / Monorail",BIP389,"Cab Upload"
"2017-03-08 13:19:22","Cab in white conveyer",JCV863,"CIW upload"
"2017-03-08 13:20:51","Assembly Line Tracker",LGO801,"Pool 60 Start"
"2017-03-08 13:20:53","Assembly Line Tracker",LGO801,"Pool 13 Start"
"2017-03-08 13:20:54","Assembly Line Tracker",ZVI392,"Pool 13 Start"
"2017-03-08 13:21:49","STVMS Tracking Chassis Start",PJL425,"Chassis Start"
"2017-03-08 13:22:18","Hood Conveyor",DPH631,"Hood Upload"
"2017-03-08 13:22:56","OMT Offline Tracking",SNI285,"Enter Offline"
"2017-03-08 13:23:50","Paint Inspection",SEK173,PAINT
"2017-03-08 13:24:12","OMT Offline Tracking",PMN417,"Enter Offline"
"2017-03-08 13:25:32","Cab in white conveyer",DRY562,"CIW upload"
"2017-03-08 13:25:51","Assembly Line Tracker",FTI824,"Pool 13 Start"
"2017-03-08 13:26:21","Cab call scan",ZIQ738,"A Line"
"2017-03-08 13:26:23",U-BOLT,QPC953,"Rear U-Bolt"
"2017-03-08 13:26:31","Hood Conveyor",MPO083,"Hood Upload"
"2017-03-08 13:26:48",U-BOLT,QPC953,"Front U-Bolt"
"2017-03-08 13:27:43","Cab Conveyer",SPA495,"Cab Upload 2"
"2017-03-08 13:27:43","Cab Conveyor / Monorail",SPA495,"Cab Upload"
"2017-03-08 13:29:25","Cab Conveyer",GDR742,"Cab Upload 2"
"2017-03-08 13:29:25","Cab Conveyor / Monorail",GDR742,"Cab Upload"
"2017-03-08 13:29:35","Paint Inspection",TRJ645,PAINT
"2017-03-08 13:30:33","STVMS Tracking Chassis Start",CMI143,"Chassis Start"
"2017-03-08 13:30:52","Assembly Line Tracker",VCM016,"Pool 13 Start"
"2017-03-08 13:31:14","Hood Conveyor",LER634,"Hood Upload"
"2017-03-08 13:32:55","Cab Call Scan",THO850,"B Line"
"2017-03-08 13:33:53","Cab Call Scan",ARS065,"B Line"
"2017-03-08 13:34:02",U-BOLT,SYA283,"Front U-Bolt"
"2017-03-08 13:35:17",U-BOLT,SYA283,"Rear U-Bolt"
"2017-03-08 13:35:54","Assembly Line Tracker",PJL425,"Pool 13 Start"
"2017-03-08 13:36:09","Hood Conveyor",SPI314,"Hood Upload"
"2017-03-08 13:36:48","Cab Conveyer",RAI572,"Cab Upload 2"
"2017-03-08 13:36:48","Cab Conveyor / Monorail",RAI572,"Cab Upload"
"2017-03-08 13:37:23","Paint Inspection",CSV482,PAINT
"2017-03-08 13:37:52","STVMS Tracking Top Station",VCM016,"Top Station"
"2017-03-08 13:38:16","STVMS Tracking Chassis Start",IOU412,"Chassis Start"
"2017-03-08 13:38:24","OMT Offline Tracking",WQB451,"Enter Offline"
"2017-03-08 13:40:00","Cab call scan",EZQ530,"A Line"
"2017-03-08 13:40:54","Assembly Line Tracker",VCM016,"Pool 60 Start"
"2017-03-08 13:41:02",U-BOLT,PVZ436,"Rear U-Bolt"
"2017-03-08 13:43:49","Cab in white conveyer",IVC016,"CIW upload"
"2017-03-08 13:44:57","Paint Inspection",YZU059,PAINT
"2017-03-08 13:45:13","STVMS Tracking Chassis Start",FHU982,"Chassis Start"
"2017-03-08 13:47:35","OMT Offline Tracking",ZDI213,"Enter Offline"
"2017-03-08 13:48:23",U-BOLT,JKZ317,"Rear U-Bolt"
"2017-03-08 13:48:27","OMT Offline Tracking",KSX968,"Enter Offline"
"2017-03-08 13:48:41",U-BOLT,JKZ317,"Front U-Bolt"
"2017-03-08 13:49:19","Cab in white conveyer",QTF497,"CIW upload"
"2017-03-08 13:49:49","Cab Conveyer",LTV094,"Cab Upload 2"
"2017-03-08 13:49:49","Cab Conveyor / Monorail",LTV094,"Cab Upload"
"2017-03-08 13:51:08","Paint Inspection",FZA809,PAINT
"2017-03-08 13:51:49","STVMS Tracking Chassis Start",YCR723,"Chassis Start"
"2017-03-08 13:52:40","Cab Call Scan",QBR938,"B Line"
"2017-03-08 13:53:27","Cab Conveyer",ZIQ738,"Cab Upload 2"
"2017-03-08 13:53:27","Cab Conveyor / Monorail",ZIQ738,"Cab Upload"
"2017-03-08 13:56:05","Cab call scan",TZO690,"A Line"
"2017-03-08 13:56:36","Cab in white conveyer",AQG261,"CIW upload"
"2017-03-08 13:56:53",U-BOLT,VFR160,"Front U-Bolt"
"2017-03-08 13:58:15","OMT Offline Tracking",KMA503,"Enter Offline"
"2017-03-08 14:00:18","Cab Conveyer",YAP829,"Cab Upload 2"
"2017-03-08 14:00:18","Cab Conveyor / Monorail",YAP829,"Cab Upload"
"2017-03-08 14:00:51","Assembly Line Tracker",YCR723,"Pool 13 Start"
"2017-03-08 14:00:52","Assembly Line Tracker",FHU982,"Pool 13 Start"
"2017-03-08 14:00:53","Assembly Line Tracker",IOU412,"Pool 13 Start"
"2017-03-08 14:01:11","Paint Inspection",NHZ581,PAINT
"2017-03-08 14:02:18","Cab in white conveyer",YKL719,"CIW upload"
"2017-03-08 14:02:57","Cab Conveyer",THO850,"Cab Upload 2"
"2017-03-08 14:02:57","Cab Conveyor / Monorail",THO850,"Cab Upload"
"2017-03-08 14:03:03",U-BOLT,ZKY831,"Rear U-Bolt"
"2017-03-08 14:03:04",U-BOLT,ZKY831,"Front U-Bolt"
"2017-03-08 14:04:05","OMT Offline Tracking",XFN395,"Enter Offline"
"2017-03-08 14:07:20","OMT Offline Tracking",TFX540,"Enter Offline"
"2017-03-08 14:07:20","OMT Offline Tracking",TFX540,Sold
"2017-03-08 14:08:02","STVMS Tracking Chassis Start",EBL860,"Chassis Start"
"2017-03-08 14:08:06","STVMS Tracking Chassis Start",AHN391,"Chassis Start"
"2017-03-08 14:09:13","Cab call scan",LED479,"A Line"
"2017-03-08 14:10:34",U-BOLT,AYO527,"Rear U-Bolt"
"2017-03-08 14:10:52","Cab Call Scan",YBJ023,"B Line"
"2017-03-08 14:11:16","STVMS Tracking Top Station",FHU982,"Top Station"
"2017-03-08 14:11:16",U-BOLT,AYO527,"Front U-Bolt"
"2017-03-08 14:11:22","STVMS Tracking Top Station",IOU412,"Top Station"
"2017-03-08 14:13:52","Cab Conveyer",ARS065,"Cab Upload 2"
"2017-03-08 14:13:52","Cab Conveyor / Monorail",ARS065,"Cab Upload"
"2017-03-08 14:14:29","STVMS Tracking Chassis Start",KFN372,"Chassis Start"
"2017-03-08 14:15:53","Assembly Line Tracker",EBL860,"Pool 13 Start"
"2017-03-08 14:15:54","Assembly Line Tracker",IOU412,"Pool 60 Start"
"2017-03-08 14:15:55","Assembly Line Tracker",FHU982,"Pool 60 Start"
"2017-03-08 14:17:32",U-BOLT,KNR831,"Front U-Bolt"
"2017-03-08 14:17:58","Cab Conveyer",EZQ530,"Cab Upload 2"
"2017-03-08 14:17:58","Cab Conveyor / Monorail",EZQ530,"Cab Upload"
"2017-03-08 14:19:00","STVMS Tracking Top Station",EBL860,"Top Station"
"2017-03-08 14:20:09",U-BOLT,KNR831,"Rear U-Bolt"
"2017-03-08 14:20:51","Assembly Line Tracker",EBL860,"Pool 60 Start"
"2017-03-08 14:24:05","Cab call scan",DPL397,"A Line"
"2017-03-08 14:25:04",U-BOLT,SYV137,"Front U-Bolt"
"2017-03-08 14:25:46",U-BOLT,SYV137,"Rear U-Bolt"
"2017-03-08 14:26:30","STVMS Tracking Chassis Start",DPH631,"Chassis Start"
"2017-03-08 14:27:10","Cab Conveyer",TZO690,"Cab Upload 2"
"2017-03-08 14:27:10","Cab Conveyor / Monorail",TZO690,"Cab Upload"
"2017-03-08 14:33:03",U-BOLT,ZVI392,"Front U-Bolt"
"2017-03-08 14:33:47",U-BOLT,ZVI392,"Rear U-Bolt"
"2017-03-08 14:55:58","Cab in white conveyer",GWC415,"CIW upload"
